DATE,TIME,TAIR,RH,TCNR4,KINC,KOUT,LINC,LOUT,WSPD1,WSPD2,WINDDIR,SR50
8/1/2017,6:00:00,1.79,99.67,0.25,35.07,15.17,315.64,316.79,0.77,0.8,64.07,3.17
8/1/2017,7:00:00,1.43,100,0.22,91.89,43.79,308.4,316.65,0.57,0.61,65.33,3.17
8/1/2017,8:00:00,3.17,93.61,0.76,482.23,184.04,307.32,319.2,0.53,0.59,63.43,3.18
8/1/2017,9:00:00,3.6,93.08,1.53,446.19,136.59,321.14,322.79,0.53,0.58,55.15,3.2
8/1/2017,10:00:00,3.1,99.6,0.92,328.59,91.23,325.65,319.94,0.84,0.81,9.34,3.18
8/1/2017,11:00:00,4.27,90.5,1.14,783.75,139.08,330.24,320.98,1.26,1.09,344.76,3.19
8/1/2017,12:00:00,4.22,96.45,1.51,656.57,99.66,331.05,322.72,0.62,0.54,350.13,3.2
8/1/2017,13:00:00,2.9,99.98,1.46,402.04,62.08,330.26,322.47,1.29,1.36,281.24,3.22
8/1/2017,14:00:00,2.77,100,0.85,390.45,56.9,329.71,319.59,1.13,1.15,14.02,3.2
8/1/2017,15:00:00,2.79,100,1.03,205.8,34.58,331.82,320.43,1.19,1.21,222.37,3.21
8/1/2017,16:00:00,2.29,100,0.62,160.2,23.93,330.36,318.55,1.01,0.93,9.3,3.22
8/1/2017,17:00:00,2.33,100,0.66,62.14,9.89,328.32,318.72,0.63,0.73,44.07,3.21
8/1/2017,18:00:00,2.27,100,0.46,20.47,3.07,324.6,317.78,0.48,0.53,46.79,3.22
8/1/2017,19:00:00,2.31,100,0.79,0.03,0,324.54,319.34,0.7,0.64,77.85,3.21
8/1/2017,20:00:00,1.77,100,0.56,0,0,321.68,318.24,1.06,1.12,92.33,3.21
8/1/2017,21:00:00,1.02,100,-0.03,0.22,1.43,315.8,315.5,0.69,0.68,74.69,3.21
8/1/2017,22:00:00,1.35,100,0.27,0.02,0,318.57,316.89,0.22,0.2,86.91,3.21
8/1/2017,23:00:00,1.27,100,0.34,0,0,319.51,317.24,0.56,0.54,19.31,3.21
8/2/2017,0:00:00,1.37,100,0.31,0,0,312.65,317.09,0.67,0.78,64.7,3.21
8/2/2017,1:00:00,1.33,100,0.26,0,0,314.14,316.84,0.71,0.82,61.6,3.21
8/2/2017,2:00:00,1.3,100,0.25,0,0,316.39,316.83,0.7,0.62,24.13,3.21
8/2/2017,3:00:00,1.47,100,0.51,0,0,320.73,318.01,0.59,0.48,349.79,3.21
8/2/2017,4:00:00,1.45,100,0.65,0,0,321.73,318.66,0.35,0.36,20.9,3.21
8/2/2017,5:00:00,1.36,100,0.54,10.11,1.44,320.47,318.18,0.38,0.27,22.84,3.21
8/2/2017,6:00:00,1.48,100,0.59,144.83,21.41,318.71,318.42,0.56,0.52,9.49,3.21
8/2/2017,7:00:00,1.78,100,0.28,185.42,29.95,316.8,316.96,0.42,0.34,29.19,3.21
8/2/2017,8:00:00,2.12,100,0.61,308.29,41.98,322.27,318.49,0.6,0.55,11,3.22
8/2/2017,9:00:00,2.52,100,0.7,378.58,46.34,328.57,318.89,0.58,0.62,20.92,3.22
8/2/2017,10:00:00,2.66,100,0.79,362.23,46.24,327.23,319.35,1.09,1.27,20.63,3.22
8/2/2017,11:00:00,3.75,100,0.94,420.78,50.84,328.48,320.04,1.07,1.03,354.03,3.22
8/2/2017,12:00:00,3.53,100,0.85,425.25,53.35,328.04,319.6,1.31,1.26,353.3,3.23
8/2/2017,13:00:00,3.97,100,1.12,721.5,91.97,331.03,320.86,1.14,1.13,345.43,3.23
8/2/2017,14:00:00,3.59,98.18,1.01,357.65,51.1,331.81,320.33,1.13,1.57,44.96,3.25
8/2/2017,15:00:00,3.96,95.08,1.02,390.22,54.61,332.57,320.41,0.79,0.99,33.8,3.26
8/2/2017,16:00:00,3.37,100,0.78,158.35,24.25,328.23,319.29,0.67,0.8,35.08,3.25
8/2/2017,17:00:00,3.56,99.62,0.81,170.64,26.58,327.96,319.43,1.38,1.43,12.63,3.26
8/2/2017,18:00:00,3.53,97.27,0.74,27.32,6.21,323.29,319.1,1.11,1.54,36.47,3.27
8/2/2017,19:00:00,3.07,99.78,0.68,0.01,0,322.91,318.82,0.7,0.82,41.75,3.28
8/2/2017,20:00:00,2.82,100,0.52,0,0,323.17,318.08,0.71,0.83,33.33,3.27
8/2/2017,21:00:00,2.85,100,0.78,0.01,0,321.52,319.28,0.65,0.62,35.18,3.26
8/2/2017,22:00:00,2.84,100,0.65,0,0,323.09,318.67,0.58,0.55,13.02,3.27
8/2/2017,23:00:00,2.68,100,0.73,0,0,326.38,319.03,0.84,1.03,33.97,3.27
8/3/2017,0:00:00,2.71,100,1.25,0,0,327.62,321.49,0.97,0.98,224.07,3.26
8/3/2017,1:00:00,1.92,100,1.15,0,0,324.53,321.02,0.8,0.82,201.6,3.26
8/3/2017,2:00:00,1.63,100,0.77,0,0,322.31,319.23,0.42,0.49,36.46,3.27
8/3/2017,3:00:00,1.62,100,0.75,0,0,322.14,319.15,0.48,0.39,6.75,3.26
8/3/2017,4:00:00,1.7,100,0.67,0,0,317.57,318.77,0.46,0.48,72.7,3.27
8/3/2017,5:00:00,1.64,100,0.71,14.88,1.77,318.54,318.93,0.65,0.73,26.15,3.26
8/3/2017,6:00:00,1.96,100,0.39,116.86,16.12,310,317.48,0.81,0.99,55.93,3.26
8/3/2017,7:00:00,2.39,100,0.6,300.36,35.53,327.39,318.45,0.41,0.33,1.86,3.27
8/3/2017,8:00:00,2.39,100,0.62,217.75,27.04,330.61,318.53,0.95,0.98,4.39,3.28
8/3/2017,9:00:00,2.74,100,0.73,350.1,39.39,330.75,319.05,0.89,0.91,9.6,3.27
8/3/2017,10:00:00,2.65,100,0.68,289.63,35.4,330.79,318.83,1.16,1.28,11.25,3.27
8/3/2017,11:00:00,3.3,100,0.82,345.12,40.78,333.12,319.47,0.79,0.92,24.41,3.27
8/3/2017,12:00:00,3.59,100,0.98,414.55,49.9,335.82,320.2,1.02,0.96,5.8,3.28
8/3/2017,13:00:00,3.23,100,0.79,217.05,28.66,330.94,319.31,0.71,0.67,359.34,3.28
8/3/2017,14:00:00,3.64,99.82,0.93,322.68,47.17,330.32,319.96,1.13,1.04,342.34,3.29
8/3/2017,15:00:00,3.57,99.9,0.82,204.13,36.87,329.23,319.45,1.79,1.72,345.19,3.29
8/3/2017,16:00:00,3.39,100,0.79,164.65,28.77,328.87,319.33,1.39,1.38,23.64,3.29
8/3/2017,17:00:00,2.98,100,0.85,50.6,7.99,327,319.59,0.82,0.83,6.8,3.29
8/3/2017,18:00:00,3.09,99.98,0.74,13.38,2.36,325.03,319.11,0.88,0.99,69.33,3.29
8/3/2017,19:00:00,2.97,100,0.93,0,0,320.86,320,0.91,1.05,61.12,3.29
8/3/2017,20:00:00,2.85,100,1.28,0,0,316.06,321.62,0.85,0.86,52.21,3.29
8/3/2017,21:00:00,2.88,100,1.15,0.01,0,323.56,321.03,1.08,0.95,1.98,3.29
8/3/2017,22:00:00,2.73,100,1.15,0.28,0,327.15,320.99,0.76,0.89,70.48,3.29
8/3/2017,23:00:00,2.41,100,1.4,0,0,325.86,322.2,1.26,1.23,129.32,3.29
8/4/2017,0:00:00,2.04,100,0.56,0,0,316.69,318.23,1.24,1.36,22.76,3.29
8/4/2017,1:00:00,1.97,100,0.51,0,0,315.56,318.02,0.52,0.53,336.24,3.29
8/4/2017,2:00:00,1.99,99.7,0.43,0.19,0.92,316.82,317.66,1.61,2.03,64.26,3.29
8/4/2017,3:00:00,2.15,99.83,0.6,0,0,316.5,318.43,1.02,0.92,359.45,3.29
8/4/2017,4:00:00,2.26,100,0.63,0,0,314.14,318.6,1.15,1,347.62,3.29
8/4/2017,5:00:00,2.09,100,0.43,7.98,1.76,314.4,317.66,1.41,1.29,343.02,3.29
8/4/2017,6:00:00,2.2,99.58,0.31,110.72,16.14,306.65,317.09,1.16,1.19,41.68,3.29
8/4/2017,7:00:00,2.77,98.65,0.55,193.81,28.51,314.29,318.22,0.79,0.86,38.2,3.3
8/4/2017,8:00:00,3.09,97.33,0.61,342.74,41.64,317.59,318.51,0.8,0.83,12.17,3.3
8/4/2017,9:00:00,3.98,93.07,0.98,440.78,46.98,323.52,320.22,0.87,0.87,128.44,3.31
8/4/2017,10:00:00,3.25,100,0.82,288.45,34.02,326.33,319.47,1.19,1.14,316.94,3.31
8/4/2017,11:00:00,3,97.05,0.76,388.28,44.61,325.35,319.16,1.32,1.54,11.1,3.31
8/4/2017,12:00:00,3.52,95.37,0.89,448.4,57.13,329.29,319.8,1.09,1.01,356.04,3.32
8/4/2017,13:00:00,3.58,93.08,0.89,553.97,74.12,327.92,319.79,1.32,1.31,346.18,3.32
8/4/2017,14:00:00,3.4,99.6,0.9,374.21,52.72,326.96,319.83,1.75,1.72,318.59,3.34
8/4/2017,15:00:00,3.93,97.77,1.04,538.69,78.45,326.12,320.51,2.16,2.15,259.01,3.34
8/4/2017,16:00:00,2.73,100,0.73,213.56,28.04,318.78,319.05,2,2.24,119.71,3.33
8/4/2017,17:00:00,3.24,100,0.81,131.26,19.79,315.67,319.4,0.97,0.96,92.75,3.34
8/4/2017,18:00:00,2.76,100,0.56,21.49,3.3,318.74,318.24,0.92,0.94,82.56,3.33
8/4/2017,19:00:00,2.82,100,0.74,0,0,309.14,319.12,1.24,1.31,82.69,3.34
8/4/2017,20:00:00,2.83,100,0.67,0,0,285.28,318.75,1.07,1.42,37.86,3.34
8/4/2017,21:00:00,2.8,100,0.9,0,0,295.1,319.82,1.17,1.33,25.89,3.34
8/4/2017,22:00:00,2.75,100,0.91,0,0,288.87,319.88,1.62,1.8,59.66,3.34
8/4/2017,23:00:00,2.28,100,0.76,0,0,297.42,319.2,1.38,1.37,36.84,3.34
8/5/2017,0:00:00,2.07,100,0.65,0,0,308.63,318.68,0.85,1.11,38.98,3.33
8/5/2017,1:00:00,1.96,100,0.52,0,0,314.49,318.09,0.59,0.64,56.73,3.34
8/5/2017,2:00:00,1.7,100,0.73,0,0,321.61,319.06,0.74,0.64,97.09,3.33
8/5/2017,3:00:00,1.13,100,0.36,0,0,320.41,317.33,2.54,2.48,114.87,3.33
8/5/2017,4:00:00,1.16,100,0.29,0,0,318.96,317.01,1.39,1.91,61.38,3.34
8/5/2017,5:00:00,1.11,100,0.25,9.14,1.12,314.88,316.83,0.69,0.83,33.46,3.34
8/5/2017,6:00:00,1.25,100,0.48,70.1,8.41,317.24,317.91,0.59,1.04,76.31,3.33
8/5/2017,7:00:00,2.21,99.57,0.5,153.72,19.22,320.55,317.97,1.77,2.34,50.89,3.33
8/5/2017,8:00:00,3.02,93.88,0.57,310.91,34.61,317.55,318.31,1.75,2.27,56.73,3.34
8/5/2017,9:00:00,3.34,98.5,0.86,383.1,39.97,319.71,319.66,0.82,0.75,350.73,3.35
8/5/2017,10:00:00,3.19,99.7,0.88,220.09,28.04,328.59,319.73,1.03,1.1,330.2,3.35
8/5/2017,11:00:00,3.02,100,0.81,340.07,38.89,325.83,319.44,1.26,1.21,354.58,3.35
8/5/2017,12:00:00,2.8,100,0.73,196.98,25.01,327.83,319.03,1.02,1.05,220.69,3.35
8/5/2017,13:00:00,3.13,100,0.88,332.95,38.04,326.74,319.73,1.19,1.15,357.03,3.36
8/5/2017,14:00:00,3.92,98.68,0.93,402.25,42.21,326.72,319.98,1.32,1.3,353.86,3.36
8/5/2017,15:00:00,3.66,99.83,0.85,342.61,40.04,321.86,319.59,1.46,1.36,343.78,3.36
8/5/2017,16:00:00,3.23,100,0.94,119.89,12.69,329.08,320.05,0.83,0.78,35.15,3.37
8/5/2017,17:00:00,2.53,100,0.65,37.81,4.05,327.88,318.65,0.8,0.8,9.99,3.37
8/5/2017,18:00:00,2.71,100,0.54,9.68,0.57,326.71,318.16,0.74,0.73,68.71,3.37
8/5/2017,19:00:00,2.72,100,1.07,0.06,0,326.12,320.64,2.02,2.08,211.97,3.37
8/5/2017,20:00:00,1.86,100,0.67,0,0,324.03,318.76,2.24,2.3,292.41,3.37
8/5/2017,21:00:00,1.91,100,1.14,0,0,323.37,320.98,2.45,2.63,223.2,3.37
8/5/2017,22:00:00,1.29,100,0.48,0,0,319.83,317.9,0.52,0.51,2.72,3.37
8/5/2017,23:00:00,1.26,100,0.48,0,0,320.96,317.88,0.34,0.27,3.97,3.37
8/6/2017,0:00:00,1.23,100,0.34,0,0,318.54,317.25,0.66,0.57,351.29,3.37
8/6/2017,1:00:00,1.17,100,0.43,0,0,308.2,317.64,0.59,0.6,351.37,3.37
8/6/2017,2:00:00,1.22,100,0.44,0,0,308.47,317.68,1.01,0.97,350.63,3.37
8/6/2017,3:00:00,1.41,100,0.28,0,0,305.88,316.96,0.73,0.87,16.32,3.37
8/6/2017,4:00:00,1.79,100,0.16,0,0,309.94,316.4,0.81,0.92,41.21,3.36
8/6/2017,5:00:00,1.96,100,0.14,7.72,2.6,313.18,316.3,0.52,0.5,21.32,3.37
8/6/2017,6:00:00,1.89,100,0.34,69.26,8.19,317.33,317.24,0.53,0.53,16.1,3.37
8/6/2017,7:00:00,2.47,100,0.37,212.79,25.56,312.44,317.36,0.28,0.2,28.93,3.37
8/6/2017,8:00:00,3.32,100,0.67,444.74,47.07,317.66,318.78,0.42,0.42,62.42,3.4
8/6/2017,9:00:00,3.36,99.02,0.82,386.55,41.31,321.38,319.49,0.7,0.57,9.41,3.39
8/6/2017,10:00:00,2.92,99.28,0.77,405.14,41.42,325.58,319.21,0.94,0.89,12.25,3.39
8/6/2017,11:00:00,3.69,92.1,1.03,674.85,80.54,325.82,320.43,1.69,1.61,231.91,3.4
8/6/2017,12:00:00,3.04,100,0.71,503.15,65.64,329.72,318.94,1.05,1.05,356.28,3.4
8/6/2017,13:00:00,3.38,100,0.91,374.91,59.09,330.89,319.87,1.06,1.24,17.66,3.41
8/6/2017,14:00:00,3.06,100,0.75,150.53,22.24,326.87,319.12,1.19,1.25,99.36,3.41
8/6/2017,15:00:00,3.34,100,0.81,183.93,29.51,329.29,319.41,0.89,0.84,53.84,3.41
8/6/2017,16:00:00,3.59,99.92,0.83,257.07,41.56,330.67,319.5,0.77,0.93,60.31,3.41
8/6/2017,17:00:00,3.79,100,0.96,196.85,30.75,329.15,320.13,1.28,1.34,68.84,3.42
8/6/2017,18:00:00,3.26,100,0.81,18.66,2.39,326.9,319.41,0.91,1.01,39.88,3.44
8/6/2017,19:00:00,2.96,100,1.34,0,0,328.31,321.89,0.98,1.02,8.88,3.42
8/6/2017,20:00:00,2.65,100,1.15,0.16,0,327.16,321,0.82,0.88,11.16,3.41
8/6/2017,21:00:00,2.54,100,0.97,0.19,0,323.36,320.17,0.84,0.81,85.44,3.41
8/6/2017,22:00:00,2.52,100,0.96,0.05,0,325.8,320.12,0.65,0.74,37.2,3.41
8/6/2017,23:00:00,2.37,100,1.44,0,0,326.48,322.37,1,0.99,216.14,3.41
8/7/2017,0:00:00,1.73,100,0.94,0,0,322.14,320.02,0.83,0.86,32.46,3.41
8/7/2017,1:00:00,1.14,100,0.29,0.58,0.01,320.34,316.99,0.89,0.82,353.92,3.41
8/7/2017,2:00:00,1.17,100,0.33,0,0,320.26,317.18,0.22,0.21,151.75,3.41
8/7/2017,3:00:00,0.79,100,0.06,0,0,315,315.92,1.09,1.09,346.89,3.41
8/7/2017,4:00:00,0.72,100,0.02,0,0,315.35,315.74,1.16,1.05,351.46,3.41
8/7/2017,5:00:00,0.82,100,-0.1,10.26,1.42,315.19,315.17,1.08,0.99,330.98,3.41
8/7/2017,6:00:00,1.14,100,0.2,111.77,14.72,318.25,316.61,1.97,1.88,328.09,3.41
8/7/2017,7:00:00,2.04,100,0.46,199.58,26.8,320.44,317.77,1.33,1.45,21.23,3.42
8/7/2017,8:00:00,3.16,95.73,0.73,389.11,46.37,316.02,319.04,0.73,0.75,22.74,3.42
8/7/2017,9:00:00,3.17,98.08,0.95,328.49,37.18,322.81,320.09,0.69,0.57,48.38,3.43
8/7/2017,10:00:00,3.69,94.45,0.91,569.44,53.35,319.39,319.88,0.83,0.87,57.43,3.44
8/7/2017,11:00:00,3.55,98.97,1.02,334.13,33.24,328.24,320.39,0.65,0.79,42.23,3.45
8/7/2017,12:00:00,3.44,96.98,0.84,550.67,64.13,327.52,319.58,1.53,1.63,281.2,3.46
8/7/2017,13:00:00,2.47,100,0.72,252.33,33.66,328.27,319.01,1.47,1.5,278.91,3.44
8/7/2017,14:00:00,3.18,100,0.85,462.56,59,329.1,319.59,1.24,1.33,8.09,3.45
8/7/2017,15:00:00,3.93,99.08,1.05,425.48,56.19,330.76,320.56,0.57,0.51,39.71,3.45
8/7/2017,16:00:00,3.38,100,0.87,145.12,20,329.69,319.72,0.72,0.7,23.58,3.46
8/7/2017,17:00:00,3.53,100,0.69,136.07,18.03,329.02,318.85,0.78,0.7,13.75,3.47
8/7/2017,18:00:00,2.95,100,0.7,17.97,1.84,328.88,318.92,0.89,1.05,37.83,3.46
8/7/2017,19:00:00,3.01,100,0.57,0.16,0,326.08,318.3,0.78,0.78,65.54,3.45
8/7/2017,20:00:00,2.77,100,0.51,0,0,327.25,318.02,0.92,0.84,1.44,3.45
8/7/2017,21:00:00,2.54,100,0.84,0.16,0,326.6,319.56,0.62,0.55,355.69,3.45
8/7/2017,22:00:00,2.52,100,1,0.55,0,326.08,320.3,0.63,0.56,10.76,3.45
8/7/2017,23:00:00,2.39,100,1,0.18,0,326.19,320.33,0.47,0.4,35.15,3.45
8/8/2017,0:00:00,2.35,100,1.51,0,0,325.38,322.71,1.55,1.65,239.25,3.45
8/8/2017,1:00:00,1.39,100,0.54,0,0,317.94,318.16,1.05,0.89,346.73,3.45
8/8/2017,2:00:00,1.3,100,0.37,0.45,0,318.04,317.39,0.76,0.78,0.51,3.45
8/8/2017,3:00:00,1.45,100,0.5,0.04,0,320.98,317.99,0.45,0.49,80.81,3.45
8/8/2017,4:00:00,1.35,100,0.55,0,0,321.29,318.21,0.46,0.39,83.24,3.45
8/8/2017,5:00:00,1.33,100,0.5,5.77,0.68,320.99,317.97,0.38,0.43,48.61,3.45
8/8/2017,6:00:00,1.43,100,0.5,77.09,7.71,318.54,317.97,0.83,0.94,339,3.45
8/8/2017,7:00:00,2.26,100,0.45,305.57,33.09,307.12,317.75,0.76,0.93,62.19,3.46
8/8/2017,8:00:00,2.8,100,0.77,349.26,37.65,316.78,319.23,0.89,1.03,67.57,3.46
8/8/2017,9:00:00,3,100,0.86,235.58,30.83,322.54,319.64,0.72,0.97,28.9,3.47
8/8/2017,10:00:00,3.74,99.68,1.03,323.66,37.59,327.18,320.43,0.95,0.96,18.47,3.47
8/8/2017,11:00:00,4.1,91.68,1,656.88,69.07,323.69,320.29,1.2,1.2,4.34,3.47
8/8/2017,12:00:00,4.76,95.13,1.79,999.95,111.52,328.24,324.02,1.3,1.15,325.33,3.48
8/8/2017,13:00:00,3.45,100,1.3,440.83,57.33,333.4,321.71,1.27,1.27,248.49,3.49
8/8/2017,14:00:00,3.04,100,0.97,295.07,40.86,331.69,320.18,1.14,1.11,221.5,3.49
8/8/2017,15:00:00,2.96,100,0.82,316.15,44.53,331.43,319.46,1.11,1,355.91,3.5
8/8/2017,16:00:00,3.21,100,0.92,250.89,35.46,331.23,319.95,0.77,0.8,42.8,3.5
8/8/2017,17:00:00,3.18,100,0.67,110.02,17.71,306.08,318.79,0.71,0.9,40.75,3.5
8/8/2017,18:00:00,2.91,100,0.79,12.35,1.19,327.73,319.34,0.94,0.94,8.17,3.5
8/8/2017,19:00:00,2.89,100,0.5,0,0,307.69,317.99,1.01,0.97,3.97,3.5
8/8/2017,20:00:00,2.79,100,0.93,0.65,0,326.43,319.97,0.72,0.76,46.09,3.5
8/8/2017,21:00:00,2.51,100,0.78,0.08,0,326.03,319.29,1.14,1.03,345.79,3.5
8/8/2017,22:00:00,2.54,100,0.73,0.04,0,323.21,319.02,1.13,0.91,350.11,3.5
8/8/2017,23:00:00,1.9,100,0.64,0,0,321.06,318.63,1.9,1.94,294.08,3.5
8/9/2017,0:00:00,1.83,100,0.64,0,0,318.14,318.65,3.45,3.54,299.66,3.49
8/9/2017,1:00:00,2.07,100,0.45,0,0,315.11,317.73,1.19,1.1,313.73,3.5
8/9/2017,2:00:00,1.82,100,0.46,0,0,311.07,317.77,0.47,0.35,355.26,3.5
8/9/2017,3:00:00,1.78,100,0.59,0,0,316.33,318.39,0.75,0.68,83.37,3.5
8/9/2017,4:00:00,1.98,100,0.37,0.07,0.4,312.48,317.39,0.32,0.28,90.98,3.49
8/9/2017,5:00:00,1.86,100,0.64,5.38,1.21,317.98,318.62,0.51,0.5,2.34,3.5
8/9/2017,6:00:00,1.94,100,0.39,77.13,9.2,320.29,317.45,0.49,0.46,356.63,3.5
8/9/2017,7:00:00,2.05,100,0.35,132.8,16.85,324.3,317.29,0.61,0.62,11.3,3.5
8/9/2017,8:00:00,2.43,100,0.57,214.77,27.4,324.93,318.29,1.43,1.29,336.73,3.5
8/9/2017,9:00:00,2.42,100,0.58,289.34,35.26,329.9,318.34,1.05,1.08,344.32,3.5
8/9/2017,10:00:00,2.51,100,0.74,253.66,33.57,328.53,319.08,2.48,2.65,222.54,3.51
8/9/2017,11:00:00,2.18,100,0.73,429.27,64.78,328.07,319.06,2.33,2.48,255.24,3.51
8/9/2017,12:00:00,2.25,100,0.9,302.93,52.28,327.81,319.84,2.76,3.03,232.48,3.52
8/9/2017,13:00:00,2.22,100,0.91,305.08,54.77,327.4,319.9,2.98,3.27,233.88,3.52
8/9/2017,14:00:00,2.28,100,0.77,280.19,44.45,327.41,319.25,2.57,2.78,236.57,3.52
8/9/2017,15:00:00,2.2,100,0.64,219.94,31.01,325.62,318.63,1.92,1.87,300.04,3.53
8/9/2017,16:00:00,2.36,100,0.66,141.36,19.79,326.6,318.71,1.75,1.75,285.8,3.9
8/9/2017,17:00:00,2.04,100,0.61,48.1,6.88,324.07,318.48,2.44,2.56,290.84,3.53
8/9/2017,18:00:00,2.09,100,0.69,11.31,1.41,325.04,318.88,1.23,1.26,255.82,3.53
8/9/2017,19:00:00,2.17,100,1.24,0,0,325.44,321.44,2.53,2.74,230.1,3.53
8/9/2017,20:00:00,1.92,100,1.1,0.03,0,323.87,320.79,1.27,1.46,257.9,3.53
8/9/2017,21:00:00,2.21,100,1.33,0.11,0,324.93,321.86,1.64,1.68,199.34,3.53
8/9/2017,22:00:00,2.3,100,1.51,0.84,0,325.16,322.69,1.64,1.72,221.93,3.54
8/9/2017,23:00:00,2.14,100,1.38,0.63,0,325.75,322.1,1.66,1.72,218.62,3.53
8/10/2017,0:00:00,2.15,100,1.39,0.98,0,323.47,322.14,2.09,2.21,234.2,3.53
8/10/2017,1:00:00,1.85,100,1.03,1.18,0,322.06,320.44,0.85,0.94,355.17,3.53
8/10/2017,2:00:00,2.02,100,1.12,1.52,0,323.93,320.85,0.68,0.65,115.25,3.53
8/10/2017,3:00:00,2.12,100,1.23,1.83,0,323.78,321.4,1.03,0.99,173.5,3.53
8/10/2017,4:00:00,1.88,100,1.07,0.97,0,322.48,320.64,1.5,1.64,256.53,3.53
8/10/2017,5:00:00,1.82,100,1.04,4.18,0.65,323.54,320.47,1.11,1.15,256.09,3.53
8/10/2017,6:00:00,1.79,100,1.1,41.27,4.52,323.83,320.78,0.58,0.62,13.83,3.53
8/10/2017,7:00:00,1.9,100,1.51,121.11,13,323.52,322.71,0.47,0.4,7.31,3.53
8/10/2017,8:00:00,1.86,100,0.83,221.53,23.46,323.94,319.51,1.44,1.32,332.57,3.53
8/10/2017,9:00:00,2.09,100,0.68,290.81,31.24,324.83,318.81,1.26,1.17,328.17,3.54
8/10/2017,10:00:00,2.57,100,0.8,388.67,38.77,330.49,319.37,0.64,0.54,76.3,3.54
8/10/2017,11:00:00,2.92,100,0.96,396.88,46.8,335.1,320.13,0.81,0.84,273.11,3.55
8/10/2017,12:00:00,2.65,100,0.78,342.13,44.94,330.2,319.3,1.46,1.49,291.57,3.57
8/10/2017,13:00:00,2.88,100,1.24,335.18,56.22,332.04,321.41,2.8,2.92,218.19,3.56
8/10/2017,14:00:00,2.83,100,1.4,272.63,44.38,328.86,322.18,3.74,3.9,211.57,3.56
8/10/2017,15:00:00,2.68,100,1.08,133.79,21.32,327.33,320.7,2.15,2.27,227.09,3.56
8/10/2017,16:00:00,1.77,100,0.44,102.34,13.07,319.32,317.71,1.58,1.5,347.9,3.56
8/10/2017,17:00:00,1.99,100,0.49,82.11,12.11,308.41,317.93,0.66,0.85,51.1,3.56
8/10/2017,18:00:00,2.17,100,0.61,11,1.26,324.6,318.47,0.85,0.91,46.96,3.56
8/10/2017,19:00:00,2.12,100,0.62,0.07,0,324.26,318.53,0.6,0.71,67.53,3.56
8/10/2017,20:00:00,2.25,100,0.64,0.02,0,321.59,318.6,0.82,0.86,60.99,3.56
8/10/2017,21:00:00,2.33,100,0.83,0.09,0,321.78,319.52,0.85,0.82,80.54,3.56
8/10/2017,22:00:00,1.91,100,1.14,0,0,322.66,320.97,1.24,1.26,350.37,3.56
8/10/2017,23:00:00,1.63,100,0.65,0.22,0,319.05,318.65,0.94,0.87,1.07,3.56
8/11/2017,0:00:00,1.58,100,0.52,0,0,322.03,318.07,2.2,2.42,240.98,3.56
8/11/2017,1:00:00,1.01,100,0.08,0,0,317.28,316.01,0.57,0.47,134.03,3.56
8/11/2017,2:00:00,1.11,100,0.01,0,0,297.07,315.72,1.32,1.46,24.09,3.56
8/11/2017,3:00:00,1.17,100,-0.12,0,0,288,315.09,2.39,2.31,328.51,3.56
8/11/2017,4:00:00,1.17,100,-0.31,0,0,285.13,314.21,1.54,1.39,335.48,3.56
8/11/2017,5:00:00,1.18,100,-0.4,6.75,4.02,276.26,313.8,0.58,0.61,46.8,3.56
8/11/2017,6:00:00,1.71,100,-0.21,95.32,13.78,277.24,314.7,1,1.2,58.22,3.56
8/11/2017,7:00:00,2.9,97.47,0.33,261.49,30.69,277.38,317.21,0.77,0.97,35.65,3.57
8/11/2017,8:00:00,2.78,95.03,0.41,211.49,30.47,293.15,317.54,0.6,0.61,38.17,3.58
8/11/2017,9:00:00,3.54,90.97,0.9,509.46,54.18,312.36,319.82,0.65,0.73,67.94,3.58
8/11/2017,10:00:00,3.82,93.32,1.02,504.33,51.17,319.07,320.38,0.42,0.4,38.57,3.58
8/11/2017,11:00:00,3.5,95.55,0.84,381.95,45.09,322.37,319.57,1.29,1.31,356.84,3.58
8/11/2017,12:00:00,3.96,97.85,1.03,439.72,50.94,325.88,320.44,0.8,0.74,357.61,3.6
8/11/2017,13:00:00,3.49,86.47,0.91,412.76,51.45,325.13,319.89,1.6,1.85,23.12,3.59
8/11/2017,14:00:00,3.86,90.8,0.95,484.47,61.76,325.96,320.09,1.13,1.09,1.06,3.61
8/11/2017,15:00:00,3.44,99.58,0.99,189.67,26.18,327.94,320.25,1.22,1.17,1.48,3.6
8/11/2017,16:00:00,3.44,99.98,0.85,158.88,20.09,328.95,319.61,0.83,0.72,351.52,3.6
8/11/2017,17:00:00,3.23,99.98,0.63,118.21,15.29,325.49,318.56,0.95,0.88,6.53,3.6
8/11/2017,18:00:00,2.49,100,0.77,7.74,1.15,327.48,319.24,0.85,0.93,346.2,3.6
8/11/2017,19:00:00,2.5,100,0.78,0,0,306.27,319.3,0.82,0.95,68.98,3.6
8/11/2017,20:00:00,2.85,100,0.3,0,0,273.55,317.05,1.56,1.65,13.09,3.6
8/11/2017,21:00:00,3.37,96.62,-0.06,0,0,272.11,315.37,1.24,1.66,46.58,3.6
8/11/2017,22:00:00,3.11,97.5,0.39,0,0,306.46,317.46,0.77,0.85,25.43,3.6
8/11/2017,23:00:00,3.08,99.08,0.29,0,0,304.86,316.99,1.3,1.41,80.02,3.6
